Fecha,TIPO CAMBIO COMPRA,TIPO DE CAMBIO VENTA
24-04-2018,560.66,567.56
25-04-2018,560.45,567.04
26-04-2018,561.19,567.03
27-04-2018,562.17,567.30
28-04-2018,562.04,568.31
29-04-2018,562.04,568.31
30-04-2018,562.04,568.31
01-05-2018,562.13,568.82
02-05-2018,562.13,568.82
03-05-2018,560.57,568.71
04-05-2018,561.64,568.53
05-05-2018,562.76,569.08
06-05-2018,562.76,569.08
07-05-2018,562.76,569.08
08-05-2018,562.96,569.39
09-05-2018,562.96,569.39
10-05-2018,563.21,569.08
11-05-2018,563.50,569.00
12-05-2018,562.78,568.92
13-05-2018,562.78,568.92
14-05-2018,562.78,568.92
15-05-2018,562.24,568.30
16-05-2018,562.24,567.97
17-05-2018,562.90,568.01
18-05-2018,561.77,567.83
19-05-2018,560.94,567.70
20-05-2018,560.94,567.70
21-05-2018,560.94,567.70
22-05-2018,560.46,567.04
23-05-2018,560.69,567.14
24-05-2018,560.87,567.31
25-05-2018,562.45,568.19
26-05-2018,561.80,567.91
27-05-2018,561.80,567.91
28-05-2018,561.80,567.91
29-05-2018,561.65,568.77
30-05-2018,562.43,568.84
31-05-2018,563.50,568.77
01-06-2018,564.16,569.97
02-06-2018,564.10,570.54
03-06-2018,564.10,570.54
04-06-2018,564.10,570.54
05-06-2018,563.17,570.44
06-06-2018,562.76,570.25
07-06-2018,565.01,570.49
08-06-2018,564.36,570.69
09-06-2018,564.27,571.16
10-06-2018,564.27,571.16
11-06-2018,564.27,571.16
12-06-2018,563.08,570.45
13-06-2018,564.36,570.44
14-06-2018,565.03,570.37
15-06-2018,565.01,570.19
16-06-2018,564.57,569.94
17-06-2018,564.57,569.94
18-06-2018,564.57,569.94
19-06-2018,564.01,570.76
20-06-2018,564.40,570.31
21-06-2018,562.85,570.19
22-06-2018,563.92,570.67
23-06-2018,564.99,570.52
24-06-2018,564.99,570.52
25-06-2018,564.99,570.52
26-06-2018,563.76,570.65
27-06-2018,564.08,570.59
28-06-2018,564.74,570.05
29-06-2018,564.17,569.79
30-06-2018,563.44,570.08
01-07-2018,563.44,570.08
02-07-2018,563.44,570.08
03-07-2018,562.45,571.08
04-07-2018,564.02,571.26
05-07-2018,563.96,570.53
06-07-2018,565.10,570.29
07-07-2018,563.68,570.94
08-07-2018,563.68,570.94
09-07-2018,563.68,570.94
10-07-2018,564.06,571.54
11-07-2018,563.31,570.68
12-07-2018,564.21,569.68
13-07-2018,564.33,570.04
14-07-2018,563.84,569.76
15-07-2018,563.84,569.76
16-07-2018,563.84,569.76
17-07-2018,563.91,569.58
18-07-2018,564.43,570.30
19-07-2018,564.45,570.71
20-07-2018,564.07,569.94
21-07-2018,564.13,570.39
22-07-2018,564.13,570.39
23-07-2018,564.13,570.39
24-07-2018,564.19,570.89
25-07-2018,563.91,570.29
26-07-2018,563.91,570.29
27-07-2018,563.64,569.36
28-07-2018,563.74,569.81
29-07-2018,563.74,569.81
30-07-2018,563.74,569.81
31-07-2018,563.43,570.07
01-08-2018,563.85,570.19
02-08-2018,564.83,570.34
03-08-2018,564.83,570.34
04-08-2018,562.76,570.15
05-08-2018,562.76,570.15
06-08-2018,562.76,570.15
07-08-2018,564.31,570.78
08-08-2018,563.29,570.65
09-08-2018,564.05,570.91
10-08-2018,564.41,569.82
11-08-2018,564.25,570.19
12-08-2018,564.25,570.19
13-08-2018,564.25,570.19
14-08-2018,564.47,570.22
15-08-2018,564.57,570.00
16-08-2018,564.57,570.00
17-08-2018,564.08,570.12
18-08-2018,564.42,569.78
19-08-2018,564.42,569.78
20-08-2018,564.42,569.78
21-08-2018,563.33,571.24
22-08-2018,563.90,571.96
23-08-2018,565.23,571.24
24-08-2018,565.86,572.26
25-08-2018,565.27,571.75
26-08-2018,565.27,571.75
27-08-2018,565.27,571.75
28-08-2018,565.97,572.65
29-08-2018,566.09,573.18
30-08-2018,567.07,574.86
31-08-2018,569.54,575.67
01-09-2018,571.36,578.56
02-09-2018,571.36,578.56
03-09-2018,571.36,578.56
04-09-2018,574.01,583.11
05-09-2018,576.87,585.15
06-09-2018,579.09,585.74
07-09-2018,581.28,586.90
08-09-2018,579.39,585.62
09-09-2018,579.39,585.62
10-09-2018,579.39,585.62
11-09-2018,576.72,584.47
12-09-2018,575.77,582.40
13-09-2018,574.39,579.76
14-09-2018,574.47,579.69
15-09-2018,573.61,581.34
16-09-2018,573.61,581.34
17-09-2018,573.61,581.34
18-09-2018,573.93,580.65
19-09-2018,575.13,580.71
20-09-2018,574.33,580.78
21-09-2018,575.66,581.43
22-09-2018,574.61,581.09
23-09-2018,574.61,581.09
24-09-2018,574.61,581.09
25-09-2018,577.27,580.70
26-09-2018,575.04,581.54
27-09-2018,577.58,582.87
28-09-2018,579.45,585.69
29-09-2018,579.12,585.80
30-09-2018,579.12,585.80
01-10-2018,579.12,585.80
02-10-2018,578.10,586.14
03-10-2018,579.03,587.15
04-10-2018,580.80,587.57
05-10-2018,584.05,588.87
06-10-2018,583.20,591.27
07-10-2018,583.20,591.27
08-10-2018,583.20,591.27
09-10-2018,585.63,593.22
10-10-2018,588.08,594.60
11-10-2018,589.47,596.18
12-10-2018,591.73,598.14
13-10-2018,590.51,597.15
14-10-2018,590.51,597.15
15-10-2018,590.51,597.15
16-10-2018,590.51,597.15
17-10-2018,590.55,596.89
18-10-2018,589.80,596.81
19-10-2018,590.33,595.81
20-10-2018,589.53,596.54
21-10-2018,589.53,596.54
22-10-2018,589.53,596.54
23-10-2018,590.27,597.09
24-10-2018,590.19,596.13
25-10-2018,592.84,597.76
26-10-2018,594.80,599.40
27-10-2018,594.51,601.40
28-10-2018,594.51,601.40
29-10-2018,594.51,601.40
30-10-2018,596.48,605.59
31-10-2018,603.20,610.74
01-11-2018,613.01,620.76
02-11-2018,611.97,618.89
03-11-2018,613.16,622.08
04-11-2018,613.16,622.08
05-11-2018,613.16,622.08
06-11-2018,617.23,627.20
07-11-2018,622.99,631.30
08-11-2018,619.68,628.11
09-11-2018,619.85,625.31
10-11-2018,616.96,623.71
11-11-2018,616.96,623.71
12-11-2018,616.96,623.71
13-11-2018,614.27,621.46
14-11-2018,614.26,620.13
15-11-2018,610.31,616.21
16-11-2018,603.60,610.29
17-11-2018,597.26,604.76
18-11-2018,597.26,604.76
19-11-2018,597.26,604.76
20-11-2018,595.06,603.04
21-11-2018,595.87,604.52
22-11-2018,597.60,607.29
23-11-2018,602.97,609.75
24-11-2018,605.00,610.79
25-11-2018,605.00,610.79
26-11-2018,605.00,610.79
27-11-2018,602.78,610.19
28-11-2018,600.06,606.20
29-11-2018,597.03,602.69
30-11-2018,596.15,603.10
01-12-2018,596.91,604.28
02-12-2018,596.91,604.28
03-12-2018,596.91,604.28
04-12-2018,597.13,604.45
05-12-2018,598.33,603.82
06-12-2018,597.29,602.95
07-12-2018,597.40,603.22
08-12-2018,595.45,601.66
09-12-2018,595.45,601.66
10-12-2018,595.45,601.66
11-12-2018,595.30,602.08
12-12-2018,594.74,601.60
13-12-2018,595.68,600.76
14-12-2018,595.18,599.88
15-12-2018,593.21,598.69
16-12-2018,593.21,598.69
17-12-2018,593.21,598.69
18-12-2018,593.13,599.93
19-12-2018,595.01,601.66
20-12-2018,598.40,604.05
21-12-2018,600.22,605.54
22-12-2018,600.16,606.51
23-12-2018,600.16,606.51
24-12-2018,600.16,606.51
25-12-2018,600.96,607.64
26-12-2018,600.96,607.64
27-12-2018,601.82,608.87
28-12-2018,603.69,610.42
29-12-2018,604.39,611.75
30-12-2018,604.39,611.75
31-12-2018,604.39,611.75
01-01-2019,604.39,611.75
02-01-2019,604.39,611.75
03-01-2019,603.01,611.55
04-01-2019,604.77,611.68
05-01-2019,602.40,611.55
06-01-2019,602.40,611.55
07-01-2019,602.40,611.55
08-01-2019,605.39,612.93
09-01-2019,604.83,612.21
10-01-2019,605.61,612.12
11-01-2019,604.86,610.49
12-01-2019,602.30,608.80
13-01-2019,602.30,608.80
14-01-2019,602.30,608.80
15-01-2019,599.81,606.63
16-01-2019,598.84,605.08
17-01-2019,596.67,602.97
18-01-2019,597.13,603.52
19-01-2019,597.00,604.70
20-01-2019,597.00,604.70
21-01-2019,597.00,604.70
22-01-2019,597.49,605.15
23-01-2019,598.60,606.56
24-01-2019,603.22,608.11
25-01-2019,605.03,610.70
26-01-2019,606.26,612.60
27-01-2019,606.26,612.60
28-01-2019,606.26,612.60
29-01-2019,606.85,613.97
30-01-2019,608.99,614.95
31-01-2019,607.85,614.17
01-02-2019,608.04,614.32
02-02-2019,607.40,615.31
03-02-2019,607.40,615.31
04-02-2019,607.40,615.31
05-02-2019,606.03,616.40
06-02-2019,608.51,616.45
07-02-2019,608.11,615.35
08-02-2019,610.01,615.12
09-02-2019,608.78,614.96
10-02-2019,608.78,614.96
11-02-2019,608.78,614.96
12-02-2019,607.96,615.06
13-02-2019,608.15,614.08
14-02-2019,607.24,612.76
15-02-2019,607.17,612.42
16-02-2019,604.45,611.36
17-02-2019,604.45,611.36
18-02-2019,604.45,611.36
19-02-2019,605.64,611.20
20-02-2019,605.76,612.62
21-02-2019,606.89,612.00
22-02-2019,605.97,611.69
23-02-2019,606.05,611.12
24-02-2019,606.05,611.12
25-02-2019,606.05,611.12
26-02-2019,604.97,612.21
27-02-2019,605.35,611.66
28-02-2019,605.05,610.72
01-03-2019,604.08,609.76
02-03-2019,602.58,609.32
03-03-2019,602.58,609.32
04-03-2019,602.58,609.32
05-03-2019,602.87,608.50
06-03-2019,603.97,610.37
07-03-2019,605.74,611.11
08-03-2019,605.89,611.39
09-03-2019,604.45,610.76
10-03-2019,604.45,610.76
11-03-2019,604.45,610.76
12-03-2019,602.37,608.21
13-03-2019,601.13,607.25
14-03-2019,599.23,604.75
15-03-2019,596.83,601.76
16-03-2019,594.28,600.62
17-03-2019,594.28,600.62
18-03-2019,594.28,600.62
19-03-2019,592.67,598.73
20-03-2019,592.09,600.39
21-03-2019,597.70,603.16
22-03-2019,598.76,605.23
23-03-2019,604.62,612.61
24-03-2019,604.62,612.61
25-03-2019,604.62,612.61
26-03-2019,604.50,610.54
27-03-2019,601.65,608.14
28-03-2019,600.64,606.75
29-03-2019,598.41,603.85
30-03-2019,596.04,602.36
31-03-2019,596.04,602.36
01-04-2019,596.04,602.36
02-04-2019,595.00,602.74
03-04-2019,597.18,605.49
04-04-2019,602.41,608.93
05-04-2019,604.31,609.46
06-04-2019,601.99,608.58
07-04-2019,601.99,608.58
08-04-2019,601.99,608.58
09-04-2019,601.42,607.96
10-04-2019,599.82,605.30
11-04-2019,598.67,603.70
12-04-2019,598.67,603.70
13-04-2019,596.34,602.69
14-04-2019,596.34,602.69
15-04-2019,596.34,602.69
16-04-2019,595.01,600.73
17-04-2019,592.91,598.79
18-04-2019,592.50,598.63
19-04-2019,592.50,598.63
20-04-2019,592.50,598.63
21-04-2019,592.50,598.63
22-04-2019,592.50,598.63
23-04-2019,593.76,601.24
24-04-2019,596.66,603.51
25-04-2019,598.81,605.24
26-04-2019,597.00,603.05
27-04-2019,594.26,599.75
28-04-2019,594.26,599.75
29-04-2019,594.26,599.75
30-04-2019,592.98,599.09
01-05-2019,592.27,598.90
02-05-2019,592.27,598.90
03-05-2019,593.09,599.48
04-05-2019,591.37,598.34
05-05-2019,591.37,598.34
06-05-2019,591.37,598.34
07-05-2019,591.14,598.76
08-05-2019,591.57,599.10
09-05-2019,591.88,597.82
10-05-2019,592.28,598.45
11-05-2019,591.91,597.68
12-05-2019,591.91,597.68
13-05-2019,591.91,597.68
14-05-2019,590.86,596.50
15-05-2019,588.80,594.57
16-05-2019,586.70,592.66
17-05-2019,584.48,591.45
18-05-2019,584.01,590.91
19-05-2019,584.01,590.91
20-05-2019,584.01,590.91
21-05-2019,584.57,591.28
22-05-2019,584.47,591.09
23-05-2019,587.46,593.71
24-05-2019,587.89,594.03
25-05-2019,588.41,594.97
26-05-2019,588.41,594.97
27-05-2019,588.41,594.97
28-05-2019,587.93,594.51
29-05-2019,587.05,592.86
30-05-2019,585.97,591.24
31-05-2019,584.11,590.54
01-06-2019,583.49,591.03
02-06-2019,583.49,591.03
03-06-2019,583.49,591.03
04-06-2019,583.91,591.07
05-06-2019,585.32,593.65
06-06-2019,589.38,594.50
07-06-2019,589.42,596.50
08-06-2019,588.66,595.40
09-06-2019,588.66,595.40
10-06-2019,588.66,595.40
11-06-2019,586.02,592.68
12-06-2019,584.85,591.39
13-06-2019,586.62,589.59
14-06-2019,582.59,588.52
15-06-2019,581.13,588.89
16-06-2019,581.13,588.89
17-06-2019,581.13,588.89
18-06-2019,580.66,587.86
19-06-2019,580.80,587.43
20-06-2019,581.92,589.16
21-06-2019,581.65,587.95
22-06-2019,581.72,588.06
23-06-2019,581.72,588.06
24-06-2019,581.72,588.06
25-06-2019,581.18,587.81
26-06-2019,580.76,587.13
27-06-2019,578.98,586.31
28-06-2019,578.35,585.45
29-06-2019,576.72,583.64
30-06-2019,576.72,583.64
01-07-2019,576.72,583.64
02-07-2019,574.89,583.23
03-07-2019,576.49,583.31
04-07-2019,578.17,585.17
05-07-2019,579.32,585.83
06-07-2019,578.21,585.77
07-07-2019,578.21,585.77
08-07-2019,578.21,585.77
09-07-2019,578.34,585.53
10-07-2019,579.47,585.50
11-07-2019,579.10,584.18
12-07-2019,578.21,584.05
13-07-2019,575.32,582.11
14-07-2019,575.32,582.11
15-07-2019,575.32,582.11
16-07-2019,572.15,578.39
17-07-2019,571.58,577.89
18-07-2019,572.27,578.31
19-07-2019,571.81,578.78
20-07-2019,570.73,577.37
21-07-2019,570.73,577.37
22-07-2019,570.73,577.37
23-07-2019,569.91,576.82
24-07-2019,570.44,575.97
25-07-2019,570.31,575.69
26-07-2019,570.31,575.69
27-07-2019,568.86,574.94
28-07-2019,568.86,574.94
29-07-2019,568.86,574.94
30-07-2019,567.50,573.97
31-07-2019,567.11,573.46
01-08-2019,566.52,572.26
02-08-2019,566.60,573.55
03-08-2019,566.60,573.55
04-08-2019,566.60,573.55
05-08-2019,566.60,573.55
06-08-2019,565.44,573.27
07-08-2019,565.20,573.18
08-08-2019,566.95,573.32
09-08-2019,567.31,573.53
10-08-2019,567.34,574.07
11-08-2019,567.34,574.07
12-08-2019,567.34,574.07
13-08-2019,567.07,573.62
14-08-2019,566.60,572.43
15-08-2019,565.42,571.30
16-08-2019,565.42,571.30
17-08-2019,563.82,570.46
18-08-2019,563.82,570.46
19-08-2019,563.82,570.46
20-08-2019,562.23,569.92
21-08-2019,561.39,568.07
22-08-2019,561.75,568.45
23-08-2019,562.94,569.53
24-08-2019,563.07,570.20
25-08-2019,563.07,570.20
26-08-2019,563.07,570.20
27-08-2019,562.87,570.17
28-08-2019,563.95,570.03
29-08-2019,565.17,570.99
30-08-2019,566.45,572.89
31-08-2019,567.66,575.16
01-09-2019,567.66,575.16
02-09-2019,567.66,575.16
03-09-2019,568.57,577.15
04-09-2019,573.02,579.59
05-09-2019,574.08,580.82
06-09-2019,576.20,582.67
07-09-2019,575.05,581.13
08-09-2019,575.05,581.13
09-09-2019,575.05,581.13
10-09-2019,573.58,579.79
11-09-2019,571.93,577.96
12-09-2019,571.18,577.28
13-09-2019,572.08,578.83
14-09-2019,572.43,579.66
15-09-2019,572.43,579.66
16-09-2019,572.43,579.66
17-09-2019,572.98,580.49
18-09-2019,574.73,580.77
19-09-2019,574.83,582.00
20-09-2019,576.05,583.55
21-09-2019,576.71,583.86
22-09-2019,576.71,583.86
23-09-2019,576.71,583.86
24-09-2019,578.31,585.06
25-09-2019,579.57,585.84
26-09-2019,578.67,585.43
27-09-2019,578.99,584.74
28-09-2019,577.93,583.88
29-09-2019,577.93,583.88
30-09-2019,577.93,583.88
01-10-2019,576.58,583.46
02-10-2019,576.29,583.23
03-10-2019,577.82,585.11
04-10-2019,579.41,585.76
05-10-2019,578.10,585.88
06-10-2019,578.10,585.88
07-10-2019,578.10,585.88
08-10-2019,577.42,585.11
09-10-2019,578.10,584.46
10-10-2019,578.50,583.98
11-10-2019,578.28,583.69
12-10-2019,576.37,583.57
13-10-2019,576.37,583.57
14-10-2019,576.37,583.57
15-10-2019,574.86,581.85
16-10-2019,574.45,580.84
17-10-2019,576.41,582.42
18-10-2019,575.95,582.66
19-10-2019,577.13,583.79
20-10-2019,577.13,583.79
21-10-2019,577.13,583.79
22-10-2019,578.93,585.42
23-10-2019,577.82,585.88
24-10-2019,579.20,586.00
25-10-2019,581.49,586.66
26-10-2019,579.25,585.91
27-10-2019,579.25,585.91
28-10-2019,579.25,585.91
29-10-2019,578.10,584.91
30-10-2019,579.36,585.31
31-10-2019,579.86,585.39
01-11-2019,581.05,585.89
02-11-2019,580.34,587.50
03-11-2019,580.34,587.50
04-11-2019,580.34,587.50
05-11-2019,578.86,587.75
06-11-2019,581.08,587.94
07-11-2019,581.66,588.06
08-11-2019,581.61,586.18
09-11-2019,579.76,586.21
10-11-2019,579.76,586.21
11-11-2019,579.76,586.21
12-11-2019,578.69,585.86
13-11-2019,577.98,584.69
14-11-2019,577.49,583.26
15-11-2019,576.19,582.36
16-11-2019,573.76,579.99
17-11-2019,573.76,579.99
18-11-2019,573.76,579.99
19-11-2019,570.97,578.48
20-11-2019,569.76,576.44
21-11-2019,569.74,576.71
22-11-2019,568.17,573.72
23-11-2019,565.43,571.80
24-11-2019,565.43,571.80
25-11-2019,565.43,571.80
26-11-2019,562.54,571.23
27-11-2019,561.57,567.77
28-11-2019,560.45,566.37
29-11-2019,559.83,566.56
30-11-2019,558.90,565.89
01-12-2019,558.90,565.89
02-12-2019,558.90,565.89
03-12-2019,560.22,567.65
04-12-2019,563.53,572.01
05-12-2019,563.99,571.81
06-12-2019,566.91,573.19
07-12-2019,565.08,572.22
08-12-2019,565.08,572.22
09-12-2019,565.08,572.22
10-12-2019,565.59,572.08
11-12-2019,567.59,573.52
12-12-2019,567.60,574.59
13-12-2019,566.61,572.52
14-12-2019,563.73,570.76
15-12-2019,563.73,570.76
16-12-2019,563.73,570.76
17-12-2019,562.33,570.05
18-12-2019,562.52,569.16
19-12-2019,563.65,569.29
20-12-2019,562.52,569.89
21-12-2019,563.21,569.57
22-12-2019,563.21,569.57
23-12-2019,563.21,569.57
24-12-2019,564.72,571.81
25-12-2019,568.49,574.93
26-12-2019,568.49,574.93
27-12-2019,569.34,575.66
28-12-2019,569.93,575.56
29-12-2019,569.93,575.56
30-12-2019,569.93,575.56
31-12-2019,570.09,576.49
01-01-2020,570.09,576.49
02-01-2020,570.09,576.49
03-01-2020,569.50,576.30
04-01-2020,569.37,576.24
05-01-2020,569.37,576.24
06-01-2020,569.37,576.24
07-01-2020,567.47,576.37
08-01-2020,569.58,576.72
09-01-2020,569.47,576.74
10-01-2020,569.84,576.49
11-01-2020,568.61,575.93
12-01-2020,568.61,575.93
13-01-2020,568.61,575.93
14-01-2020,566.59,573.34
15-01-2020,565.82,572.01
16-01-2020,564.67,570.74
17-01-2020,563.37,569.43
18-01-2020,561.47,568.43
19-01-2020,561.47,568.43
20-01-2020,561.47,568.43
21-01-2020,561.54,568.42
22-01-2020,563.46,570.32
23-01-2020,565.35,572.03
24-01-2020,567.19,573.61
25-01-2020,566.44,573.51
26-01-2020,566.44,573.51
27-01-2020,566.44,573.51
28-01-2020,565.53,573.13
29-01-2020,566.55,572.64
30-01-2020,567.26,573.08
31-01-2020,567.06,573.36
01-02-2020,566.38,573.61
02-02-2020,566.38,573.61
03-02-2020,566.38,573.61
04-02-2020,567.47,576.12
05-02-2020,571.50,578.69
06-02-2020,572.70,578.64
07-02-2020,572.69,579.34
08-02-2020,570.40,577.83
09-02-2020,570.40,577.83
10-02-2020,570.40,577.83
11-02-2020,568.50,576.30
12-02-2020,568.17,574.43
13-02-2020,566.80,572.52
14-02-2020,565.61,571.22
15-02-2020,563.98,570.33
16-02-2020,563.98,570.33
17-02-2020,563.98,570.33
18-02-2020,564.12,571.63
19-02-2020,566.03,573.02
20-02-2020,567.06,574.93
21-02-2020,569.08,575.34
22-02-2020,569.46,575.93
23-02-2020,569.46,575.93
24-02-2020,569.46,575.93
25-02-2020,568.77,575.03
26-02-2020,568.63,574.68
27-02-2020,567.15,572.68
28-02-2020,565.84,571.54
29-02-2020,565.87,572.33
01-03-2020,565.87,572.33
02-03-2020,565.87,572.33
03-03-2020,566.37,574.39
04-03-2020,569.08,576.37
05-03-2020,569.61,578.08
06-03-2020,569.70,576.57
07-03-2020,566.21,573.35
08-03-2020,566.21,573.35
09-03-2020,566.21,573.35
10-03-2020,565.13,572.37
11-03-2020,564.57,570.25
12-03-2020,561.70,567.42
13-03-2020,562.21,568.00
14-03-2020,560.66,567.68
15-03-2020,560.66,567.68
16-03-2020,560.66,567.68
17-03-2020,560.75,568.32
18-03-2020,563.22,568.70
19-03-2020,563.38,569.74
20-03-2020,564.80,570.64
21-03-2020,565.64,573.56
22-03-2020,565.64,573.56
23-03-2020,565.64,573.56
24-03-2020,569.54,576.98
25-03-2020,572.33,579.70
26-03-2020,575.42,582.05
27-03-2020,577.33,583.83
28-03-2020,577.90,585.50
29-03-2020,577.90,585.50
30-03-2020,577.90,585.50
31-03-2020,579.50,587.37
01-04-2020,577.10,583.71
02-04-2020,573.19,580.08
03-04-2020,570.94,577.96
04-04-2020,567.30,575.49
05-04-2020,567.30,575.49
06-04-2020,567.30,575.49
07-04-2020,568.25,574.45
08-04-2020,568.55,575.12
09-04-2020,568.55,575.12
10-04-2020,568.55,575.12
11-04-2020,568.55,575.12
12-04-2020,568.55,575.12
13-04-2020,568.55,575.12
14-04-2020,566.35,573.07
15-04-2020,564.13,569.29
16-04-2020,561.28,567.52
17-04-2020,559.65,565.54
18-04-2020,558.99,565.11
19-04-2020,558.99,565.11
20-04-2020,558.99,565.11
21-04-2020,562.97,569.18
22-04-2020,564.29,571.90
23-04-2020,564.68,571.09
24-04-2020,564.38,569.03
25-04-2020,562.93,570.07
26-04-2020,562.93,570.07
27-04-2020,562.93,570.07
28-04-2020,563.35,569.75
29-04-2020,564.88,571.09
30-04-2020,564.42,571.46
01-05-2020,565.24,571.92
02-05-2020,565.24,571.92
03-05-2020,565.24,571.92
04-05-2020,565.24,571.92
05-05-2020,564.81,572.42
06-05-2020,565.57,572.70
07-05-2020,565.04,571.91
08-05-2020,565.82,571.97
09-05-2020,565.30,572.03
10-05-2020,565.30,572.03
11-05-2020,565.30,572.03
12-05-2020,565.48,572.35
13-05-2020,566.32,571.60
14-05-2020,566.43,571.82
15-05-2020,566.13,571.76
16-05-2020,565.48,572.39
17-05-2020,565.48,572.39
18-05-2020,565.48,572.39
19-05-2020,566.57,573.39
20-05-2020,567.07,574.50
21-05-2020,567.67,574.72
22-05-2020,566.87,574.00
23-05-2020,566.57,573.68
24-05-2020,566.57,573.68
25-05-2020,566.57,573.68
26-05-2020,568.19,574.07
27-05-2020,567.62,575.00
28-05-2020,570.64,575.20
29-05-2020,569.46,576.11
30-05-2020,570.22,576.93
31-05-2020,570.22,576.93
01-06-2020,570.22,576.93
02-06-2020,571.29,579.35
03-06-2020,573.19,581.02
04-06-2020,574.66,582.02
05-06-2020,573.68,582.45
06-06-2020,574.99,582.87
07-06-2020,574.99,582.87
08-06-2020,574.99,582.87
09-06-2020,575.70,583.72
10-06-2020,577.25,584.02
11-06-2020,576.90,583.14
12-06-2020,574.50,580.61
13-06-2020,571.42,578.83
14-06-2020,571.42,578.83
15-06-2020,571.42,578.83
16-06-2020,571.04,577.88
17-06-2020,571.33,577.79
18-06-2020,573.23,579.18
19-06-2020,574.26,579.62
20-06-2020,570.26,579.72
21-06-2020,570.26,579.72
22-06-2020,570.26,579.72
23-06-2020,574.06,580.13
24-06-2020,573.31,580.86
25-06-2020,576.33,582.26
26-06-2020,576.83,582.92
27-06-2020,577.49,583.67
28-06-2020,577.49,583.67
29-06-2020,577.49,583.67
30-06-2020,577.51,583.49
01-07-2020,579.01,584.96
02-07-2020,579.27,586.23
03-07-2020,577.06,586.21
04-07-2020,577.65,585.34
05-07-2020,577.65,585.34
06-07-2020,577.65,585.34
07-07-2020,577.51,585.79
08-07-2020,578.08,585.19
09-07-2020,579.20,584.96
10-07-2020,578.26,585.19
11-07-2020,579.00,584.65
12-07-2020,579.00,584.65
13-07-2020,579.00,584.65
14-07-2020,577.84,584.55
15-07-2020,577.50,583.46
16-07-2020,578.74,582.86
17-07-2020,578.91,584.16
18-07-2020,578.70,584.52
19-07-2020,578.70,584.52
20-07-2020,578.70,584.52
21-07-2020,576.47,584.94
22-07-2020,576.73,585.21
23-07-2020,579.78,585.62
24-07-2020,579.60,586.01
25-07-2020,579.69,586.27
26-07-2020,579.69,586.27
27-07-2020,579.69,586.27
28-07-2020,579.69,586.27
29-07-2020,580.49,586.90
30-07-2020,580.51,586.91
31-07-2020,582.15,588.33
01-08-2020,582.41,590.74
02-08-2020,582.41,590.74
03-08-2020,582.41,590.74
04-08-2020,584.23,592.22
05-08-2020,586.65,594.44
06-08-2020,588.12,595.21
07-08-2020,588.70,596.17
08-08-2020,588.22,595.91
09-08-2020,588.22,595.91
10-08-2020,588.22,595.91
11-08-2020,590.69,598.21
12-08-2020,592.54,599.13
13-08-2020,594.48,600.11
14-08-2020,592.81,598.23
15-08-2020,591.44,598.28
16-08-2020,591.44,598.28
17-08-2020,591.44,598.28
18-08-2020,591.44,598.28
19-08-2020,591.38,597.97
20-08-2020,591.69,597.82
21-08-2020,588.34,596.42
22-08-2020,588.38,595.58
23-08-2020,588.38,595.58
24-08-2020,588.38,595.58
25-08-2020,588.04,596.93
26-08-2020,591.52,597.21
27-08-2020,591.61,598.31
28-08-2020,591.43,597.66
29-08-2020,590.21,598.00
30-08-2020,590.21,598.00
31-08-2020,590.21,598.00
01-09-2020,592.02,598.03
02-09-2020,593.12,599.44
03-09-2020,593.21,600.18
04-09-2020,594.10,600.80
05-09-2020,595.36,600.52
06-09-2020,595.36,600.52
07-09-2020,595.36,600.52
08-09-2020,594.61,601.42
09-09-2020,592.96,601.59
10-09-2020,595.70,600.50
11-09-2020,592.43,599.08
12-09-2020,590.92,597.43
13-09-2020,590.92,597.43
14-09-2020,590.92,597.43
15-09-2020,590.92,597.43
16-09-2020,591.90,598.32
17-09-2020,593.80,599.47
18-09-2020,594.80,599.86
19-09-2020,594.93,601.51
20-09-2020,594.93,601.51
21-09-2020,594.93,601.51
22-09-2020,595.02,602.45
23-09-2020,596.90,603.17
24-09-2020,596.58,604.16
25-09-2020,598.25,604.10
26-09-2020,598.65,604.47
27-09-2020,598.65,604.47
28-09-2020,598.65,604.47
29-09-2020,599.38,606.10
30-09-2020,600.45,606.68
01-10-2020,601.71,607.93
02-10-2020,599.16,605.80
03-10-2020,597.16,604.90
04-10-2020,597.16,604.90
05-10-2020,597.16,604.90
06-10-2020,597.97,603.93
07-10-2020,599.10,605.69
08-10-2020,598.82,605.55
09-10-2020,599.55,605.34
10-10-2020,597.61,605.19
11-10-2020,597.61,605.19
12-10-2020,597.61,605.19
13-10-2020,598.44,605.38
14-10-2020,599.36,605.69
15-10-2020,600.71,606.24
16-10-2020,599.66,605.75
17-10-2020,599.53,605.24
18-10-2020,599.53,605.24
19-10-2020,599.53,605.24
20-10-2020,599.14,605.60
21-10-2020,598.03,606.11
22-10-2020,599.20,606.95
23-10-2020,600.03,606.91
24-10-2020,602.67,608.12
25-10-2020,602.67,608.12
26-10-2020,602.67,608.12
27-10-2020,603.01,609.42
28-10-2020,603.06,610.86
29-10-2020,605.45,611.93
30-10-2020,604.91,611.79
31-10-2020,604.74,612.92
01-11-2020,604.74,612.92
02-11-2020,604.74,612.92
03-11-2020,605.74,614.07
04-11-2020,607.11,614.55
05-11-2020,606.63,614.28
06-11-2020,608.50,615.24
07-11-2020,608.06,615.48
08-11-2020,608.06,615.48
